"translation","source","can_modify"
"Alfred Holz (Gerente Assistente de Eventos, SQUARE ENIX, INC.)","Alfred Holz (Events Assistant Manager, SQUARE ENIX, INC.)","1"
"Alfred Persch (Representante do Centro de Informação, SQUARE ENIX, INC.)","Alfred Persch (Information Center Representative, SQUARE ENIX, INC.)","1"
"Alois Vadon (Testador de Localização, Pole To Win International (Estúdio de Glasgow))","Alois Vadon (Localization Tester, Pole To Win International (Glasgow Studio))","1"
"Ami Koshimizu (Acordo)","Ami Koshimizu (Accord)","1"
"Amritz Lay (Diretor Associado de Marketing de Produto, SQUARE ENIX, INC.)","Amritz Lay (Associate Director, Product Marketing, SQUARE ENIX, INC.)","1"
"André Woitczyk (Gerente de QA, SQUARE ENIX LTD.)","André Woitczyk (QA Manager, SQUARE ENIX LTD.)","1"
"Andrew Froilan (Gerente de Tráfego, SQUARE ENIX, INC.)","Andrew Froilan (Traffic Manager, SQUARE ENIX, INC.)","1"
"Ashley Bonilla (Testador de QA, SQUARE ENIX, INC.)","Ashley Bonilla (QA Tester, SQUARE ENIX, INC.)","1"
"Asuka Kanemura (Ator de Voz de Amostra)","Asuka Kanemura (Sample Voice Actor)","1"
"Atsuo Takahashi (Funcionário de Vendas e Marketing, SQUARE ENIX CO., LTD.)","Atsuo Takahashi (Sales & Marketing Staff, SQUARE ENIX CO., LTD.)","1"
"Atsushi Fukushima (Modelador de Conjuntos e Propriedades, ACCESS GAMES INC.)","Atsushi Fukushima (Sets & Props Modeler, ACCESS GAMES INC.)","1"
"Atsushi Inuzuka (Artista de Cena, SQUARE ENIX CO., LTD.)","Atsushi Inuzuka (Cutscene Artist, SQUARE ENIX CO., LTD.)","1"
"Austin Poppe (Representante do Centro de Informação, SQUARE ENIX, INC.)","Austin Poppe (Information Center Representative, SQUARE ENIX, INC.)","1"
"Avery Paalborg (Administrador de Contratos, SQUARE ENIX, INC.)","Avery Paalborg (Contracts Administrator, SQUARE ENIX, INC.)","1"
"Ayako Kawamoto (Coordenadora de Marketing Internacional Chefe, SQUARE ENIX CO., LTD.)","Ayako Kawamoto (Chief International Marketing Coordinator, SQUARE ENIX CO., LTD.)","1"
"Ayana Taketatsu (Quatro)","Ayana Taketatsu (Four)","1"
"Ayumi Azuma (Planejador, ACCESS GAMES INC.)","Ayumi Azuma (Planner, ACCESS GAMES INC.)","1"
"Ayumi Kano (Modelador 3D, ILCA, Inc.)","Ayumi Kano (3D Modeler, ILCA, Inc.)","1"
"Usa vídeo Bink. Copyright (C) 1997-2013 pela RAD Game Tools, Inc.","Uses Bink Video. Copyright (C) 1997-2013 by RAD Game Tools, Inc.","1"
"Brett Wooldridge (Gerente de Serviços Criativos, SQUARE ENIX, INC.)","Brett Wooldridge (Creative Services Manager, SQUARE ENIX, INC.)","1"
"Brian Gray (Poema de Abertura, 8-4, Ltd.)","Brian Gray (Opening Poem, 8-4, Ltd.)","1"
"Carl Hidalgo (Gerente de Centro de Informação e Prevenção de Fraude, SQUARE ENIX, INC.)","Carl Hidalgo (Information Center and Fraud Prevention Manager, SQUARE ENIX, INC.)","1"
"Chafurin (Octa)","Chafurin (Octa)","1"
"Chiaki Yamauchi (Coordenador Web, SQUARE ENIX CO., LTD.)","Chiaki Yamauchi (Web Coordinator, SQUARE ENIX CO., LTD.)","1"
"Chihiro Onitsuka (Artista da Música-Tema ""Este Silêncio É Meu"")","Chihiro Onitsuka (Theme Song Artist ""This Silence Is Mine"")","1"
"Chihiro Sai (Assistente de Arte de Design de Chefes, ILCA, Inc.)","Chihiro Sai (Boss Design Assistant Artist, ILCA, Inc.)","1"
"Chimorin Shogun (Animador Líder, ACCESS GAMES INC.)","Chimorin Shogun (Lead Animator, ACCESS GAMES INC.)","1"
"Chiwa Saito (Dois)","Chiwa Saito (Two)","1"
"Chris Farmer (Representante do Centro de Informação, SQUARE ENIX, INC.)","Chris Farmer (Information Center Representative, SQUARE ENIX, INC.)","1"
"Christa Morse (Planejador e Designer de Nível, ACCESS GAMES INC.)","Christa Morse (Planner & Level Designer, ACCESS GAMES INC.)","1"
"Christopher Ichikawa (Agente de Suporte Operacional, SQUARE ENIX, INC.)","Christopher Ichikawa (Operations Support Agent, SQUARE ENIX, INC.)","1"
"Cup of Tea Productions, Inc. (Casting, Estúdio de Gravação)","Cup of Tea Productions, Inc. (Casting, Recording Studio)","1"
"D. Scott Miller (Suporte de Localização em Inglês, 8-4, Ltd.)","D. Scott Miller (English Localization Support, 8-4, Ltd.)","1"
"Dai Matsumoto (Ator de Voz)","Dai Matsumoto (Voice Actor)","1"
"Daijiro Yamaguchi (Assistente de Projeto, ILCA, Inc.)","Daijiro Yamaguchi (Project Assistant, ILCA, Inc.)","1"
"Daisuke Nagayasu (Engenheiro de Produção, SQUARE ENIX CO., LTD.)","Daisuke Nagayasu (Production Engineer, SQUARE ENIX CO., LTD.)","1"
"Daisuke Okazaki (Gerente de Produção, Game Chain)","Daisuke Okazaki (Production Manager, Game Chain)","1"
"Daisuke Shirasuna (Diretor Técnico de Personagens, SQUARE ENIX CO., LTD.)","Daisuke Shirasuna (Character Technical Director, SQUARE ENIX CO., LTD.)","1"
"Daisuke Yanagisawa (Diretor de Filme, ILCA, Inc.)","Daisuke Yanagisawa (Movie Director, ILCA, Inc.)","1"
"Daniel ""Jack"" Anderson (Representante do Centro de Informações, SQUARE ENIX, INC.)","Daniel ""Jack"" Anderson (Information Center Representative, SQUARE ENIX, INC.)","1"
"Daniel Covey (Representante do Centro de Informações, SQUARE ENIX, INC.)","Daniel Covey (Information Center Representative, SQUARE ENIX, INC.)","1"
"Daniel Washington (Representante do Centro de Informações, SQUARE ENIX, INC.)","Daniel Washington (Information Center Representative, SQUARE ENIX, INC.)","1"
"Danielle Hunt (Engenheira de Som, Cup of Tea Productions, Inc.)","Danielle Hunt (Sound Engineer, Cup of Tea Productions, Inc.)","1"
"Dario de Cesare (Gerente de Projeto de QA de Localização, SQUARE ENIX LTD.)","Dario de Cesare (Localisation QA Project Manager, SQUARE ENIX LTD.)","1"
"David ""Ribs"" Carrillo (Diretor Assistente de Garantia de Qualidade, SQUARE ENIX, INC.)","David ""Ribs"" Carrillo (Assistant Director of Quality Assurance, SQUARE ENIX, INC.)","1"
"David Yang (Gerente Sênior de Relações Públicas, SQUARE ENIX, INC.)","David Yang (Senior PR Manager, SQUARE ENIX, INC.)","1"
"Desiree Rosales (Paralegal Sênior, SQUARE ENIX, INC.)","Desiree Rosales (Sr. Paralegal, SQUARE ENIX, INC.)","1"
"DTS e o Símbolo DTS são marcas registradas da DTS, Inc.","DTS and the DTS Symbol are registered trademarks of DTS, Inc.","1"
"e DTS Digital Surround é uma marca da DTS, Inc.","and DTS Digital Surround is a trademark of DTS, Inc.","1"
"Eiji Ookoshi (Suporte Técnico, ILCA, Inc.)","Eiji Ookoshi (Technical Support, ILCA, Inc.)","1"
"Eiko Hiwa (Artista de Story Board)","Eiko Hiwa (Story Board Artist)","1"
"Eir Aoi (Artista da Música-Tema ""Black Song"")","Eir Aoi (Theme Song Artist ""Black Song"")","1"
"Eldred Tjie (Designer de CG, ATTIC CO., LTD.)","Eldred Tjie (CG Designer, ATTIC CO., LTD.)","1"
"Elijah Smolko (Especialista em Localização, SQUARE ENIX, INC.)","Elijah Smolko (Localization Specialist, SQUARE ENIX, INC.)","1"
"Elisa Giribaldi (Produtor de Localização, SQUARE ENIX LTD.)","Elisa Giribaldi (Localisation Producer, SQUARE ENIX LTD.)","1"
"Emma Williams (Testador de QA, SQUARE ENIX, INC.)","Emma Williams (QA Tester, SQUARE ENIX, INC.)","1"
"Eric Rosenberger (Gerente Sênior de Vendas, SQUARE ENIX, INC.)","Eric Rosenberger (Senior Manager, Sales, SQUARE ENIX, INC.)","1"
"Eric So (Gerente Sênior de Marketing Interativo, CRM/Social, SQUARE ENIX, INC.)","Eric So (Interactive Marketing Senior Manager, CRM/Social, SQUARE ENIX, INC.)","1"
"Eriko Ishiguro (Animador, ACCESS GAMES INC.)","Eriko Ishiguro (Animator, ACCESS GAMES INC.)","1"
"Fumiaki Suzuki (Associado de Produção Técnica, SQUARE ENIX CO., LTD.)","Fumiaki Suzuki (Technical Production Associate, SQUARE ENIX CO., LTD.)","1"
"Gen Ishiyama (Programador Líder e Diretor Criativo, ACCESS GAMES INC.)","Gen Ishiyama (Lead Programmer & Creative Director, ACCESS GAMES INC.)","1"
"Go Sakuyama (Artista de Cena, SQUARE ENIX CO., LTD.)","Go Sakuyama (Cutscene Artist, SQUARE ENIX CO., LTD.)","1"
"Gregory Toyosaka (Agente de Suporte Operacional, SQUARE ENIX, INC.)","Gregory Toyosaka (Operations Support Agent, SQUARE ENIX, INC.)","1"
"GTN!-hos (Artista de Design de Arma)","GTN!-hos (Weapon Design Artist)","1"
"Gyotaro Sato (Funcionário de Publicidade, SQUARE ENIX CO., LTD.)","Gyotaro Sato (Publicity Staff, SQUARE ENIX CO., LTD.)","1"
"Hakumoto Nao (Planejador, ILCA, Inc.)","Hakumoto Nao (Planner, ILCA, Inc.)","1"
"Hana Kikuchi (Escritor de Cenário)","Hana Kikuchi (Scenario Writer)","1"
"Hannah McKie (Líder Sênior de Localização, Pole To Win International (Glasgow Studio))","Hannah McKie (Senior Localization Lead, Pole To Win International (Glasgow Studio))","1"
"Hansok Kim (Artista de Cena, SQUARE ENIX CO., LTD.)","Hansok Kim (Cutscene Artist, SQUARE ENIX CO., LTD.)","1"
"Haruka Shibai (Ator de Movimento)","Haruka Shibai (Motion Actor)","1"
"Haruki Komaki (Designer de CG, CORNFLAKES Co, Ltd.)","Haruki Komaki (CG Designer, CORNFLAKES Co, Ltd.)","1"
"Hideo Katsuta (Diretor Técnico de Personagem, SQUARE ENIX CO., LTD.)","Hideo Katsuta (Character Technical Director, SQUARE ENIX CO., LTD.)","1"
"Hideo Kinoshita (Planejador e Designer de Nível, ACCESS GAMES INC.)","Hideo Kinoshita (Planner & Level Designer, ACCESS GAMES INC.)","1"
"Hidetaka Suehiro (Produtor, ACCESS GAMES INC.)","Hidetaka Suehiro (Producer, ACCESS GAMES INC.)","1"
"Hideyuki Fujii (Designer Especial de Agradecimentos, ACCESS GAMES INC.)","Hideyuki Fujii (Designer Special Thanks, ACCESS GAMES INC.)","1"
"Hideyuki Kato (Gerente de QA, SQUARE ENIX CO., LTD.)","Hideyuki Kato (QA Manager, SQUARE ENIX CO., LTD.)","1"
"Hikaru Murakami (Animador, SQUARE ENIX CO., LTD.)","Hikaru Murakami (Animator, SQUARE ENIX CO., LTD.)","1"
"Hikaru Taniyama (Programador de Áudio, SQUARE ENIX CO., LTD.)","Hikaru Taniyama (Audio Programmer, SQUARE ENIX CO., LTD.)","1"
"Hirofumi Kawai (Artista Técnico de Cenas, SQUARE ENIX CO., LTD.)","Hirofumi Kawai (Cutscene Technical Artist, SQUARE ENIX CO., LTD.)","1"
"Hiroki Bochi (Planejador e Designer de Níveis, ACCESS GAMES INC.)","Hiroki Bochi (Planner & Level Designer, ACCESS GAMES INC.)","1"
"Hiroki Minami (Artista de Captura de Movimento, SQUARE ENIX CO., LTD.)","Hiroki Minami (Motion Capture Artist, SQUARE ENIX CO., LTD.)","1"
"Hiroki Takemoto (Artista Técnico, DigitalMediaLab., Inc.)","Hiroki Takemoto (Technical Artist, DigitalMediaLab., Inc.)","1"
"Hiroko Minamoto (Suporte de Localização em Inglês, 8-4, Ltd.)","Hiroko Minamoto (English Localization Support, 8-4, Ltd.)","1"
"Hiroko Nakamura (Gerente de Produção, MISTWALKER CORPORATION.)","Hiroko Nakamura (Production Manager, MISTWALKER CORPORATION.)","1"
"Hiromi Toda (Assistente de Projeto, ILCA, Inc.)","Hiromi Toda (Project Assistant, ILCA, Inc.)","1"
"Hiroshi Fukasawa (Artista de Cenas, SQUARE ENIX CO., LTD.)","Hiroshi Fukasawa (Cutscene Artist, SQUARE ENIX CO., LTD.)","1"
"Hiroshi Hagiwara (Tester)","Hiroshi Hagiwara (Tester)","1"
"Hiroshi Kuwabara (Diretor Assistente de Filmes, SQUARE ENIX CO., LTD.)","Hiroshi Kuwabara (Assistant Movie Director, SQUARE ENIX CO., LTD.)","1"
"Hiroshi Matsumoto (Designer de CG, D3D CO., LTD.)","Hiroshi Matsumoto (CG Designer, D3D CO., LTD.)","1"
"Hiroshi Nishinaka (Modelador de Conjuntos e Propriedades, SQUARE ENIX CO., LTD.)","Hiroshi Nishinaka (Sets & Props Modeler, SQUARE ENIX CO., LTD.)","1"
"Hiroshi Oogane (Funcionário de Vendas e Marketing, SQUARE ENIX CO., LTD.)","Hiroshi Oogane (Sales & Marketing Staff, SQUARE ENIX CO., LTD.)","1"
"Hiroshi Yamamoto (Animador, ILCA, Inc.)","Hiroshi Yamamoto (Animator, ILCA, Inc.)","1"
"Hirotaka Sawada (Supervisor de Animação, SQUARE ENIX CO., LTD.)","Hirotaka Sawada (Animation Supervisor, SQUARE ENIX CO., LTD.)","1"
"Hiroyuki Omura (Coordenador de QA, SQUARE ENIX CO., LTD.)","Hiroyuki Omura (QA Coordinator, SQUARE ENIX CO., LTD.)","1"
"Hisao Masuda (Coordenador, xeen Inc.)","Hisao Masuda (Coordinator, xeen Inc.)","1"
"Hisato Iwatsuki (Engenheiro de QA Técnico, SQUARE ENIX CO., LTD.)","Hisato Iwatsuki (Technical QA Engineer, SQUARE ENIX CO., LTD.)","1"
"Hitoshi Araki (Artista de Captura de Movimento, SQUARE ENIX CO., LTD.)","Hitoshi Araki (Motion Capture Artist, SQUARE ENIX CO., LTD.)","1"
"Hitoshi Okamoto (Assessor Técnico, ACCESS GAMES INC.)","Hitoshi Okamoto (Technical Adviser, ACCESS GAMES INC.)","1"
"Honami Sakurai (Designer 2D, ACCESS GAMES INC.)","Honami Sakurai (2D Designer, ACCESS GAMES INC.)","1"
"Iemasa Kayumi (Partição)","Iemasa Kayumi (Partition)","1"
"Ippei Yamamoto (Modelador 3D, xeen Inc.)","Ippei Yamamoto (3D Modeler, xeen Inc.)","1"
"Isao Hiroyoshi (Agradecimentos Especiais, ACCESS GAMES INC.)","Isao Hiroyoshi (Special Thanks, ACCESS GAMES INC.)","1"
"Jacques Martine (Tradutor Francês, Prélude Animation SARL)","Jacques Martine (French Translator, Prélude Animation SARL)","1"
"James Cunningham (Designer Gráfico, SQUARE ENIX, INC.)","James Cunningham (Graphic Designer, SQUARE ENIX, INC.)","1"
"James Hahn (Analista de Vendas, SQUARE ENIX, INC.)","James Hahn (Sales Analyst, SQUARE ENIX, INC.)","1"
"Jason Walker (Gerente de Masterização, SQUARE ENIX LTD.)","Jason Walker (Mastering Manager, SQUARE ENIX LTD.)","1"
"Jean-Luc Dub (Editor de Som, Cup of Tea Productions, Inc.)","Jean-Luc Dub (Sound Editor, Cup of Tea Productions, Inc.)","1"
"Jennifer Park (Gerente de Operações de Vendas, SQUARE ENIX, INC.)","Jennifer Park (Sales Operations Manager, SQUARE ENIX, INC.)","1"
"Joel Velez (Representante do Centro de Informações, SQUARE ENIX, INC.)","Joel Velez (Information Center Representative, SQUARE ENIX, INC.)","1"
"John Clark (Coordenador Assistente de QA, SQUARE ENIX, INC.)","John Clark (Assistant QA Coordinator, SQUARE ENIX, INC.)","1"
"John Ricciardi (Produtor de Localização em Inglês, 8-4, Ltd.)","John Ricciardi (English Localization Producer, 8-4, Ltd.)","1"
"João Siy (Gerente Associado, Administração de Vendas e Serviço ao Cliente, SQUARE ENIX, INC.)","John Siy (Associate Manager, Sales Administration & Customer Service, SQUARE ENIX, INC.)","1"
"Johnny Lam (Gerente Associado, Operações Digitais, SQUARE ENIX, INC.)","Johnny Lam (Associate Manager, Digital Operations, SQUARE ENIX, INC.)","1"
"Jonas Ronnegard (Modelador 3D, iNiS Corporation)","Jonas Ronnegard (3D Modeler, iNiS Corporation)","1"
"José Osio (Agente de Suporte Operacional, SQUARE ENIX, INC.)","Jose Osio (Operations Support Agent, SQUARE ENIX, INC.)","1"
"Joseph Gentle (Representante do Centro de Informações, SQUARE ENIX, INC.)","Joseph Gentle (Information Center Representative, SQUARE ENIX, INC.)","1"
"Joseph Munoz (Representante do Centro de Informações, SQUARE ENIX, INC.)","Joseph Munoz (Information Center Representative, SQUARE ENIX, INC.)","1"
"Joshua Hochner (Agente de Suporte Operacional, SQUARE ENIX, INC.)","Joshua Hochner (Operations Support Agent, SQUARE ENIX, INC.)","1"
"Josué Munoz (Especialista em Suporte ao Cliente, SQUARE ENIX, INC.)","Josue Munoz (Customer Support Specialist, SQUARE ENIX, INC.)","1"
"Jota Goto (Suporte Técnico de Estúdio, SQUARE ENIX CO., LTD.)","Jota Goto (Studio Technical Support, SQUARE ENIX CO., LTD.)","1"
"J's Kataoka (Programador, ACCESS GAMES INC.)","J's Kataoka (Programmer, ACCESS GAMES INC.)","1"
"Jun Kusaka (Animador Facial de Cenas, SQUARE ENIX CO., LTD.)","Jun Kusaka (Cutscene Facial Animator, SQUARE ENIX CO., LTD.)","1"
"Jun Saito (Modelador de Conjuntos e Propriedades Líder, ACCESS GAMES INC.)","Jun Saito (Lead Sets & Props Modeler, ACCESS GAMES INC.)","1"
"Jun Sato (Engenheiro de QA Técnico, SQUARE ENIX CO., LTD.)","Jun Sato (Technical QA Engineer, SQUARE ENIX CO., LTD.)","1"
"Jun Takaku (Tester)","Jun Takaku (Tester)","1"
"Junichi Hayashi (Artista Técnico de Cenas, SQUARE ENIX CO., LTD.)","Junichi Hayashi (Cutscene Technical Artist, SQUARE ENIX CO., LTD.)","1"
"Junko Matsumoto (Designer de CG, D3D CO., LTD.)","Junko Matsumoto (CG Designer, D3D CO., LTD.)","1"
"Jürgen Goeldner (Vice-Presidente Executivo, Desenvolvimento de Negócios, SQUARE ENIX LTD.)","Jürgen Goeldner (Executive Vice President, Business Development, SQUARE ENIX LTD.)","1"
"Justin ""JJ"" Epperson (Suporte de Localização em Inglês, 8-4, Ltd.)","Justin ""JJ"" Epperson (English Localization Support, 8-4, Ltd.)","1"
"Justin Chan (Representante do Centro de Informações, SQUARE ENIX, INC.)","Justin Chan (Information Center Representative, SQUARE ENIX, INC.)","1"
"Jyun Takagi (Gerente Assistente de Localização, SQUARE ENIX, INC.)","Jyun Takagi (Assistant Localization Manager, SQUARE ENIX, INC.)","1"
"Kakeru Ishihama (Compositor, MONACA, Inc.)","Kakeru Ishihama (Composer, MONACA, Inc.)","1"
"Kanae Hizume (Coordenador de Produção de Trabalhos Visuais, SQUARE ENIX CO., LTD.)","Kanae Hizume (Visual Works Production Coordinator, SQUARE ENIX CO., LTD.)","1"
"Kanji Romeo Tashiro (Diretor Sênior de Planejamento de Vendas, Projeto Com, e Merchandise, SQUARE ENIX, INC.)","Kanji Romeo Tashiro (Senior Director of Sales Planning, Project Com, and Merchandise, SQUARE ENIX, INC.)","1"
"Kaori Kawabuchi (Ator de Movimento)","Kaori Kawabuchi (Motion Actor)","1"
"Kaori Satake (Produtor, KAMIKAZEDOUGA.CO., LTD.)","Kaori Satake (Producer, KAMIKAZEDOUGA.CO., LTD.)","1"
"Kazuhiko Inoue (Decadus)","Kazuhiko Inoue (Decadus)","1"
"Kazuhiro Harada (Produtor Assistente, SQUARE ENIX CO., LTD.)","Kazuhiro Harada (Assistant Producer, SQUARE ENIX CO., LTD.)","1"
"Kazuhiro Obata (Designer de Palco e Artista de Conceito, STEREOTYPE smartile Inc.)","Kazuhiro Obata (Stage Designer & Concept Art Designer, STEREOTYPE smartile Inc.)","1"
"Kazuhiro Oya (Artista de Conceito de Batalha, ILCA, Inc.)","Kazuhiro Oya (Battle Concept Artist, ILCA, Inc.)","1"
"Kazuhisa Chida (Supervisor Técnico de Personagens, SQUARE ENIX CO., LTD.)","Kazuhisa Chida (Character Technical Supervisor, SQUARE ENIX CO., LTD.)","1"
"Kazuhisa Ichigaya (Gerente Geral de Localização, SQUARE ENIX CO., LTD.)","Kazuhisa Ichigaya (Localization General Manager, SQUARE ENIX CO., LTD.)","1"
"Kazuki Eigen (Animador, AI.inc)","Kazuki Eigen (Animator, AI.inc)","1"
"Kazuki Hamamoto (Gerente de Projeto da Seção de Som, SQUARE ENIX CO., LTD.)","Kazuki Hamamoto (Sound Section Project Manager, SQUARE ENIX CO., LTD.)","1"
"Kazuki Ito (Animador, ACCESS GAMES INC.)","Kazuki Ito (Animator, ACCESS GAMES INC.)","1"
"Kazuki Oota (Designer de CG, CORNFLAKES Co, Ltd.)","Kazuki Oota (CG Designer, CORNFLAKES Co, Ltd.)","1"
"Kazumasa Isawa (Designer de CG, Polygon Pictures Inc.)","Kazumasa Isawa (CG Designer, Polygon Pictures Inc.)","1"
"Kazunobu Sano (Diretor de Arte, Red Entertainment Corporation)","Kazunobu Sano (Art Director, Red Entertainment Corporation)","1"
"Kazuo Kusakawa (Funcionário de Vendas e Marketing, SQUARE ENIX CO., LTD.)","Kazuo Kusakawa (Sales & Marketing Staff, SQUARE ENIX CO., LTD.)","1"
"Kazutoshi Hamasaki (Modelador de Conjuntos e Propriedades, ACCESS GAMES INC.)","Kazutoshi Hamasaki (Sets & Props Modeler, ACCESS GAMES INC.)","1"
"Kazuyo Kojima (Engenheiro de Produção, SQUARE ENIX CO., LTD.)","Kazuyo Kojima (Production Engineer, SQUARE ENIX CO., LTD.)","1"
"Kazuyoshi Isari (Planejador e Designer de Níveis, ACCESS GAMES INC.)","Kazuyoshi Isari (Planner & Level Designer, ACCESS GAMES INC.)","1"
"Kazuyoshi Tashiro (Coordenador Líder de Localização, SQUARE ENIX CO., LTD.)","Kazuyoshi Tashiro (Localization Lead Coordinator, SQUARE ENIX CO., LTD.)","1"
"Kazuyuki Ikumori (Gerente Geral e Diretor de Filmes, SQUARE ENIX CO., LTD.)","Kazuyuki Ikumori (General Manager & Movie Director, SQUARE ENIX CO., LTD.)","1"
"Keigo Hoashi (Compositor, MONACA, Inc.)","Keigo Hoashi (Composer, MONACA, Inc.)","1"
"Keiichi Morita (Modelador de Personagens, SQUARE ENIX CO., LTD.)","Keiichi Morita (Character Modeler, SQUARE ENIX CO., LTD.)","1"
"Keiichi Okabe (Diretor de Som e Compositor, MONACA, Inc.)","Keiichi Okabe (Sound Director & Composer, MONACA, Inc.)","1"
"Keiji Honda (Executivo de Produção, SQUARE ENIX CO., LTD.)","Keiji Honda (Production Executive, SQUARE ENIX CO., LTD.)","1"
"Keisuke Ishikawa (Gerente de Produção de Visual Works, SQUARE ENIX CO., LTD.)","Keisuke Ishikawa (Visual Works Production Manager, SQUARE ENIX CO., LTD.)","1"
"Keisuke Keboushi (Diretor, TECO.CO.LTD.)","Keisuke Keboushi (Director, TECO.CO.LTD.)","1"
"Keisuke Miyazaki (Engenheiro de Produção, SQUARE ENIX CO., LTD.)","Keisuke Miyazaki (Production Engineer, SQUARE ENIX CO., LTD.)","1"
"Keisuke Mori (Diretor, ACCESS GAMES INC.)","Keisuke Mori (Director, ACCESS GAMES INC.)","1"
"Keisuke Suzuki (Testador)","Keisuke Suzuki (Tester)","1"
"Keita Fukushima (Animador, ACCESS GAMES INC.)","Keita Fukushima (Animator, ACCESS GAMES INC.)","1"
"Keith P. Martz (Administrador de QA, SQUARE ENIX, INC.)","Keith P. Martz (QA Administrator, SQUARE ENIX, INC.)","1"
"Kelsey Britt (Coordenador de Mercadorias, SQUARE ENIX, INC.)","Kelsey Britt (Merchandise Coordinator, SQUARE ENIX, INC.)","1"
"Ken Nakamura (Produtor Assistente, Red Entertainment Corporation)","Ken Nakamura (Assistant Producer, Red Entertainment Corporation)","1"
"Ken Yuasa (Supervisor de Modelagem de Personagens, SQUARE ENIX CO., LTD.)","Ken Yuasa (Character Modeling Supervisor, SQUARE ENIX CO., LTD.)","1"
"Kengo Furuya (Designer de CG, MOZOO, Inc.)","Kengo Furuya (CG Designer, MOZOO, Inc.)","1"
"Kenichi Tachibana (Designer de CG, D3D CO., LTD.)","Kenichi Tachibana (CG Designer, D3D CO., LTD.)","1"
"Kenichi Yamada (Artista Técnico, DigitalMediaLab., Inc.)","Kenichi Yamada (Technical Artist, DigitalMediaLab., Inc.)","1"
"Kenji Baba (Agente de Suporte Operacional, SQUARE ENIX, INC.)","Kenji Baba (Operations Support Agent, SQUARE ENIX, INC.)","1"
"Kenji Hisatsune (Gerente Geral, SQUARE ENIX, INC.)","Kenji Hisatsune (General Manager, SQUARE ENIX, INC.)","1"
"Kenji Kurasawa (Coordenador de QA, SQUARE ENIX CO., LTD.)","Kenji Kurasawa (QA Coordinator, SQUARE ENIX CO., LTD.)","1"
"Kenny Yoshinaga (Supervisor do Centro de Informações e Prevenção de Fraude, SQUARE ENIX, INC.)","Kenny Yoshinaga (Information Center and Fraud Prevention Supervisor, SQUARE ENIX, INC.)","1"
"Kenta Sasaki (Animador, SQUARE ENIX CO., LTD.)","Kenta Sasaki (Animator, SQUARE ENIX CO., LTD.)","1"
"Kentaro Yamamoto (Modelador 3D, xeen Inc.)","Kentaro Yamamoto (3D Modeler, xeen Inc.)","1"
"Kevin Balon (Líder Sênior de QA (França), SQUARE ENIX LTD.)","Kevin Balon (Senior QA Lead (France), SQUARE ENIX LTD.)","1"
"Kevin Gifford (Tradutor de Localização em Inglês, 8-4, Ltd.)","Kevin Gifford (English Localization Translator, 8-4, Ltd.)","1"
